고객번호,이탈여부,나이,성별,부양가족수,교육수준,결혼상태,소득,카드종류,은행과의 기간,은행상품 개수,비활성화된 월 수(12개월),카드사와 연락 횟수(12개월),신용한도,밀린 카드비 총합,12개월 평균 카드 한도와 계좌 금액의 차이,거래금액 변동(1분기 대비 4분기),거래총액(12개월),총거래건수(12개월),거래건수 변동(1분기 대비 4분기),평균카드사용률
716855058,이탈고객,52,여성,3,알수없음,기혼,4천만 원 미만,플래티넘,43,5,2,4,8835.943986428589,1738,7097.943986428589,0.7722675883100802,4646,10,2.909866549487378,0.676005186492284
708433683,기존고객,30,여성,2,알수없음,미혼,1억 2천만 원 이상,골드,18,3,2,3,14480.438071276338,658,13822.438071276338,0.97843386310514,3786,50,2.225269476731241,0.7804866185530004
713175483,기존고객,35,남성,1,대학졸업,기혼,6천만 원 - 8천만 원,플래티넘,14,6,2,2,10819.061361673816,1239,9580.061361673816,1.5655533546605451,2325,59,0.6228758891637269,0.6933857847828546
709500183,이탈고객,37,여성,5,대학원졸업,미혼,1억 2천만 원 이상,실버,33,2,3,4,1138.294615526103,2368,-1229.705384473897,2.1243898745831187,3167,90,1.6910706013380856,0.5926759050960652
789238683,기존고객,49,여성,0,대학,기혼,6천만 원 - 8천만 원,골드,11,4,2,2,18524.153085116424,459,18065.153085116424,1.7920630500600487,4111,26,1.8282756059734335,0.1324092219184712
710502258,기존고객,67,남성,0,대학,알 수 없음,4천만 원 - 6천만 원,블루,52,5,3,4,2253.9240570351826,159,2094.9240570351826,1.4406954414361113,2822,17,2.791939914530186,0.8329491896148372
715445058,이탈고객,29,남성,0,교육없음,이혼,4천만 원 미만,블루,28,3,4,4,18833.805627473328,463,18370.805627473328,1.9050831642669392,3131,76,1.58116697889159,0.6072787122506597
719464758,기존고객,37,여성,0,고등학교,이혼,6천만 원 - 8천만 원,실버,53,5,2,3,1534.9036487810386,997,537.9036487810386,2.5970156907866704,2453,95,1.9837839319131487,0.7011716178478266
708442158,기존고객,57,여성,4,박사학위,미혼,8천만 원 - 1억 2천만 원,블루,41,3,2,4,15648.60736419152,1545,14103.60736419152,2.5973275690961994,861,75,0.9648902617259308,0.7787479841261277
718524783,이탈고객,38,남성,0,교육없음,미혼,8천만 원 - 1억 2천만 원,플래티넘,22,1,3,4,11158.819455482477,2288,8870.819455482477,2.315569720455577,899,11,1.1115653519833182,0.3116998544848967
717093858,기존고객,55,남성,2,고등학교,기혼,4천만 원 - 6천만 원,골드,14,4,3,3,10608.797431478017,935,9673.797431478017,2.8811211456083563,4154,26,1.8714669112959528,0.4373144152664098
711654558,기존고객,32,여성,0,박사학위,기혼,1억 2천만 원 이상,블루,17,6,3,4,2382.791548336086,1678,704.7915483360862,1.9755116685945957,1294,82,2.242461409420532,0.5412906688120106
718924983,기존고객,65,남성,3,고등학교,알 수 없음,4천만 원 미만,블루,27,5,1,3,5536.155196420409,864,4672.155196420409,0.5191440941352226,1062,42,1.5886517523024777,0.3428224716270341
717463608,기존고객,22,남성,0,교육없음,이혼,알 수 없음,블루,56,5,3,1,15773.399024238648,1190,14583.399024238648,1.227324082030394,3655,63,1.5816714117887312,0.2585368230404347
715779333,기존고객,29,남성,1,교육없음,미혼,4천만 원 - 6천만 원,블루,57,5,2,3,17933.936768527386,2374,15559.936768527386,1.3205567612252518,2774,79,1.1399857175994186,0.7768327379845397
708117933,이탈고객,57,남성,2,알수없음,기혼,1억 2천만 원 이상,골드,17,3,2,3,11053.254940006613,864,10189.254940006613,1.8683151932584197,2564,15,2.2453269140539747,0.7537320733937737
789563658,기존고객,20,남성,2,대학졸업,기혼,4천만 원 - 6천만 원,골드,59,5,4,4,7713.524530889312,1296,6417.524530889312,2.7622236784687053,719,61,0.5136821892769706,0.8317992872699389
709239483,기존고객,46,여성,5,대학,미혼,1억 2천만 원 이상,골드,11,5,3,1,2138.9209532200057,1935,203.92095322000569,2.595287408857735,3131,54,1.7819216007702825,0.6966949957072696
766456683,기존고객,65,여성,4,고등학교,알 수 없음,1억 2천만 원 이상,골드,49,6,2,0,13961.391995260468,333,13628.391995260468,1.0804324632707698,2999,10,0.5089118875791305,0.3117273009816357
779703258,기존고객,27,여성,3,고등학교,미혼,8천만 원 - 1억 2천만 원,블루,14,3,3,1,6290.48560303937,1643,4647.48560303937,1.798475589860173,2516,89,1.9836697745637035,0.3270022662412598
709719333,기존고객,65,여성,2,알수없음,미혼,4천만 원 - 6천만 원,블루,57,6,3,4,2045.2605848507887,2397,-351.7394151492108,2.147871588572404,1125,60,0.5772662289783477,0.5277941787299784
717016833,기존고객,61,여성,1,대학,알 수 없음,1억 2천만 원 이상,블루,42,6,4,2,13651.18285287382,2221,11430.18285287382,2.9687788515778686,2164,20,2.8501676997440963,0.8355954572545067
711017433,기존고객,36,남성,0,대학졸업,미혼,알 수 없음,실버,58,5,2,4,10228.67607714141,2163,8065.67607714141,0.57825704840077,3841,31,1.6948844055529544,0.346293163958186
712777233,이탈고객,28,남성,2,알수없음,미혼,4천만 원 미만,블루,8,1,4,3,1227.280844332755,1718,-490.7191556672453,1.659693291925799,1402,43,2.210056828446998,0.7659390013253908
712706058,이탈고객,25,남성,1,대학원졸업,기혼,4천만 원 미만,실버,39,1,2,4,3107.5567430205942,2408,699.5567430205942,2.9702716350193006,563,10,2.633996186412735,0.3056925906061125
720905133,이탈고객,62,남성,0,대학졸업,알 수 없음,4천만 원 - 6천만 원,플래티넘,13,1,2,6,14284.83665567294,1689,12595.83665567294,2.9430144925702373,2491,86,1.0885552853616518,0.338525382883627
712947333,이탈고객,44,남성,4,대학원졸업,이혼,6천만 원 - 8천만 원,블루,15,3,3,0,2209.755328249982,1782,427.7553282499821,1.3268162939940729,2427,58,1.8501347553366585,0.7523658861706842
806995683,기존고객,58,남성,2,고등학교,알 수 없음,알 수 없음,실버,52,4,1,3,17453.298232016816,2123,15330.298232016816,0.5000418406448368,1449,58,2.6586239606022337,0.6785753444784611
720575058,기존고객,68,남성,2,박사학위,알 수 없음,8천만 원 - 1억 2천만 원,블루,46,3,2,1,6915.199270978721,1104,5811.199270978721,1.9668364623808352,938,51,1.8444340200230775,0.2082283810986207
770828358,기존고객,47,여성,1,대학,기혼,알 수 없음,실버,47,4,2,4,2684.662938292068,71,2613.662938292068,2.6673471269822264,1396,58,1.4819312405114955,0.8270212316501486
721361433,기존고객,52,남성,5,고등학교,이혼,8천만 원 - 1억 2천만 원,플래티넘,48,6,1,1,15435.390185193242,451,14984.390185193242,1.310743060444723,2579,22,1.422174519034236,0.7846104076378139
770268933,기존고객,56,여성,3,알수없음,알 수 없음,4천만 원 미만,플래티넘,14,3,2,2,10964.11745460745,1778,9186.11745460745,2.8356749120844253,500,77,1.460270900230625,0.7974180903581874
789209283,기존고객,28,여성,4,대학졸업,미혼,8천만 원 - 1억 2천만 원,블루,19,5,3,0,6826.160615206654,2414,4412.160615206654,1.3317560927781575,4509,23,2.038578220836225,0.4703511788750919
716204883,기존고객,37,여성,3,대학졸업,미혼,4천만 원 - 6천만 원,플래티넘,42,5,3,1,8715.86849171609,825,7890.86849171609,2.025503299931423,3553,45,0.6141528637945768,0.3286396230955567
715506258,기존고객,40,여성,2,고등학교,미혼,6천만 원 - 8천만 원,골드,32,6,2,1,1406.8355164916918,1335,71.8355164916918,2.305115182954088,3263,65,1.5384571864555134,0.8497818054315455
711871758,이탈고객,21,남성,3,알수없음,이혼,알 수 없음,플래티넘,46,2,2,3,13591.27221324915,2157,11434.27221324915,1.3635394112384045,3133,96,1.9014728218670525,0.5882129660150903
772655733,기존고객,62,남성,0,대학,알 수 없음,4천만 원 - 6천만 원,플래티넘,37,6,2,4,7949.700090305446,51,7898.700090305446,1.3805160300482,4747,78,2.4659519685841373,0.9309793980999246
719519058,이탈고객,57,여성,4,교육없음,알 수 없음,4천만 원 미만,플래티넘,9,4,2,3,14566.713824834464,1962,12604.713824834464,1.674987074209435,3932,55,1.8249843640199048,0.2538270330829978
716873733,이탈고객,59,남성,3,대학원졸업,알 수 없음,8천만 원 - 1억 2천만 원,블루,7,4,3,3,12935.251773098396,466,12469.251773098396,2.5880585702614374,2917,24,2.8154318377862166,0.9756266163924744
780383358,기존고객,55,남성,0,박사학위,이혼,4천만 원 - 6천만 원,골드,56,6,1,0,13373.82953228502,1674,11699.82953228502,0.752126918905571,2182,96,1.6094324809259737,0.3792180426600827
718522308,기존고객,69,여성,1,알수없음,기혼,6천만 원 - 8천만 원,블루,38,6,1,3,16064.961509084214,1932,14132.961509084214,2.0786984634969787,1062,17,2.126985377890878,0.3844718074354268
716308683,기존고객,62,남성,3,대학,기혼,알 수 없음,골드,26,6,2,3,12992.00348914877,1361,11631.00348914877,2.1933698232731498,757,65,0.543952781985477,0.2388166493647689
719056833,기존고객,56,여성,4,대학원졸업,이혼,1억 2천만 원 이상,실버,6,5,1,4,8955.792655595957,786,8169.792655595957,1.8946818999728416,1464,20,1.0961201684762762,0.965025358448634
712303908,기존고객,34,여성,0,대학,미혼,8천만 원 - 1억 2천만 원,플래티넘,49,3,1,2,8408.623672958078,555,7853.623672958078,2.8395959684390566,4785,80,2.538643365996476,0.0397142374607136
715572783,기존고객,47,남성,3,대학졸업,미혼,8천만 원 - 1억 2천만 원,실버,16,6,1,2,3272.0600285322603,2039,1233.0600285322605,2.004976792336367,2341,32,1.9655376378877525,0.473357631189503
713641233,기존고객,37,여성,1,교육없음,알 수 없음,1억 2천만 원 이상,골드,6,5,6,4,15809.424849968593,2306,13503.424849968593,2.086441877692594,4375,54,2.865432652576524,0.3654815931055832
712854633,기존고객,53,남성,3,박사학위,알 수 없음,8천만 원 - 1억 2천만 원,골드,51,4,1,3,15461.060393337812,1762,13699.060393337812,1.9994000697871004,4593,36,2.382191093290717,0.15926330419233
779340183,기존고객,41,여성,0,대학원졸업,알 수 없음,4천만 원 - 6천만 원,실버,16,3,2,4,5679.668974624946,2112,3567.668974624946,2.3050469373204177,3154,40,1.624159645625722,0.7132434418894253
771952683,기존고객,30,여성,3,교육없음,기혼,알 수 없음,골드,12,3,2,2,17390.956341264748,2210,15180.956341264748,0.8385235391347363,4484,56,2.446778170195883,0.898321097008266
716639058,기존고객,32,남성,4,교육없음,미혼,알 수 없음,실버,7,4,3,3,12191.061898021935,1701,10490.061898021935,2.735690808810768,2529,75,1.6694669540600289,0.2435692525332109
779027733,기존고객,23,여성,2,고등학교,미혼,4천만 원 미만,실버,20,6,2,2,10095.050005496778,2086,8009.050005496778,0.6062308072976331,4315,70,1.325422178553988,0.497655158463225
713368833,기존고객,41,여성,0,대학졸업,기혼,8천만 원 - 1억 2천만 원,골드,13,6,3,4,1332.4297308844216,2367,-1034.5702691155784,2.101859900134956,2369,17,0.6177401799574113,0.5782139642500606
713926308,기존고객,26,남성,0,알수없음,이혼,4천만 원 미만,골드,59,4,2,3,8272.08253142201,2407,5865.082531422009,2.03870233050777,877,74,2.6640584095496838,0.3904889383408397
720206658,이탈고객,62,여성,0,고등학교,알 수 없음,4천만 원 미만,플래티넘,57,6,2,4,13172.744596477598,2316,10856.744596477598,1.0203028185666336,2892,34,1.5473543397236116,0.9215381302811207
708720558,기존고객,43,남성,0,박사학위,이혼,알 수 없음,골드,52,5,2,0,2705.2089160792857,2371,334.2089160792857,0.6017774342103415,3358,26,2.2129257125610526,0.4615161950957432
713857758,이탈고객,23,여성,3,고등학교,이혼,4천만 원 - 6천만 원,실버,31,6,3,1,9731.778868863415,2373,7358.778868863417,0.8470884926202727,1348,39,0.8826487132441256,0.9827802398869304
711255858,기존고객,47,여성,4,교육없음,알 수 없음,알 수 없음,블루,45,4,2,3,19875.283075870328,1610,18265.283075870328,1.179180137378054,1279,33,2.5724058923793773,0.2952051476421272
798717783,기존고객,34,여성,1,교육없음,이혼,1억 2천만 원 이상,실버,47,3,6,1,14614.234106972282,256,14358.234106972282,2.7052642263976097,3911,61,2.560501115096725,0.0732472997386435
710674533,이탈고객,20,여성,4,대학,이혼,알 수 없음,블루,56,3,3,4,11390.546862530484,2247,9143.546862530484,2.639336010449976,1365,72,1.7053689906244824,0.5749672650431362
718642458,기존고객,22,남성,0,대학,알 수 없음,8천만 원 - 1억 2천만 원,실버,40,6,1,0,11127.624813842456,609,10518.624813842456,0.6596389356651293,4139,70,2.180361770269217,0.8233400583593471
709788783,기존고객,33,남성,5,대학졸업,이혼,6천만 원 - 8천만 원,플래티넘,57,3,2,1,1831.5365629056944,1127,704.5365629056942,1.2231700200767122,2430,86,1.8036346047070304,0.3883914334824726
752199183,기존고객,57,남성,3,대학졸업,미혼,8천만 원 - 1억 2천만 원,골드,51,6,2,1,19188.974310750786,1395,17793.974310750786,2.7232906081226345,1038,67,1.8806649301726,0.1850988629846834
789707433,기존고객,69,남성,5,알수없음,미혼,4천만 원 - 6천만 원,실버,46,4,2,2,18635.375545415816,904,17731.375545415816,1.0916475711115508,4529,88,2.722003917971884,0.7382400010685095
717448383,이탈고객,20,여성,3,고등학교,이혼,4천만 원 - 6천만 원,플래티넘,46,1,2,4,13965.689502833484,163,13802.689502833484,2.989913259552217,1605,99,2.917289328351519,0.2708851022635428
779468808,기존고객,57,여성,0,교육없음,이혼,1억 2천만 원 이상,골드,26,6,3,3,2881.221343949449,1136,1745.221343949449,1.1421004894682665,2265,41,1.418747357758332,0.7697376931711991
790000608,기존고객,57,여성,3,교육없음,알 수 없음,4천만 원 미만,블루,43,4,1,1,4948.8440382393255,614,4334.8440382393255,2.3477831416774992,2255,44,1.329332815609418,0.2623215026256712
770917608,기존고객,40,여성,0,대학졸업,이혼,6천만 원 - 8천만 원,골드,13,3,4,2,4494.281181636119,2025,2469.281181636119,1.542647933928484,733,25,1.2595185901987649,0.5572882387093523
716307558,이탈고객,67,여성,4,대학,이혼,8천만 원 - 1억 2천만 원,골드,48,6,2,4,10871.991216923156,105,10766.991216923156,0.8406113801113114,3763,18,2.426896984522918,0.8876771412728321
719048133,기존고객,48,남성,2,대학원졸업,기혼,6천만 원 - 8천만 원,골드,37,6,3,0,4948.273615537726,698,4250.273615537726,1.1378865333220096,4235,28,2.3072436490765265,0.2046170718001931
771488583,기존고객,24,여성,3,알수없음,알 수 없음,4천만 원 미만,실버,13,4,2,2,14220.210669339764,363,13857.210669339764,2.1877951890536287,4184,49,0.6095001901231465,0.8206944686534394
717202908,기존고객,68,남성,0,대학원졸업,이혼,4천만 원 미만,골드,49,3,3,4,11359.367833418391,2021,9338.367833418391,1.342641005091125,1396,49,0.7211022267643894,0.2654296719846943
720696558,기존고객,29,남성,5,고등학교,기혼,6천만 원 - 8천만 원,실버,15,5,2,4,1335.505363810454,1152,183.50536381045413,2.010320551501196,4095,55,2.115512250766177,0.6606648812097858
788989083,기존고객,47,여성,0,박사학위,미혼,4천만 원 - 6천만 원,플래티넘,28,3,1,2,15137.08750367738,698,14439.08750367738,1.013827606922399,775,12,1.187396560559822,0.2437127970628655
720398958,기존고객,40,남성,5,대학졸업,미혼,4천만 원 미만,블루,9,6,2,3,4587.745996425021,746,3841.745996425021,1.621452430457002,902,35,0.7289507901623755,0.1145693109436343
716530533,기존고객,69,여성,3,대학,미혼,알 수 없음,실버,53,3,1,4,16672.817273932862,1975,14697.817273932862,1.780614450710564,2801,81,1.534159279506458,0.6640232796221867
714499908,기존고객,26,여성,1,대학,미혼,8천만 원 - 1억 2천만 원,블루,57,5,5,3,7745.8633053366,1643,6102.8633053366,1.5319614082858108,3548,79,2.693707073156228,0.5948881951359988
708879483,기존고객,22,여성,5,고등학교,알 수 없음,6천만 원 - 8천만 원,골드,43,6,3,0,7433.773919651093,960,6473.773919651093,0.9947950783764844,3084,14,1.415779458783681,0.4014835501957706
716044383,기존고객,64,여성,0,박사학위,미혼,4천만 원 미만,플래티넘,35,5,1,2,1224.5293797860002,208,1016.5293797860002,1.653883811516844,4758,94,2.23907509695846,0.036682394833778
781320783,이탈고객,66,남성,3,고등학교,이혼,4천만 원 - 6천만 원,골드,46,3,2,3,19766.850675537327,1311,18455.850675537327,2.232251401347576,2610,36,2.751437173940328,0.4752792678909809
711657783,기존고객,39,여성,0,대학원졸업,기혼,6천만 원 - 8천만 원,블루,28,6,3,4,12628.082444265412,1891,10737.082444265412,2.9122641570646524,742,53,0.9232827033597556,0.1487065053743856
715423233,기존고객,38,여성,1,대학졸업,이혼,4천만 원 - 6천만 원,플래티넘,10,3,3,3,9031.873157533824,1176,7855.873157533824,2.4738040511948736,2850,47,2.0242543296048,0.3594716410438706
719264058,기존고객,54,여성,2,고등학교,알 수 없음,8천만 원 - 1억 2천만 원,실버,26,5,2,3,2835.806684765442,2039,796.8066847654418,0.903676203797616,1462,81,2.769148105194682,0.586197976358219
711120333,기존고객,23,남성,1,교육없음,알 수 없음,1억 2천만 원 이상,골드,11,3,5,1,14283.81321886932,1452,12831.81321886932,1.1817546245088502,1639,95,0.9835327359727826,0.9393523707641754
714100008,이탈고객,24,여성,4,박사학위,알 수 없음,6천만 원 - 8천만 원,플래티넘,54,6,2,3,6371.878929846838,665,5706.878929846838,0.697059738633375,2867,96,2.97178153447093,0.5113119625917971
798030933,기존고객,20,여성,3,대학,알 수 없음,8천만 원 - 1억 2천만 원,실버,22,5,2,3,19777.33554913505,1617,18160.33554913505,0.8391238106501948,1545,98,1.412708824617283,0.1947830273116114
708223383,이탈고객,23,남성,1,박사학위,기혼,4천만 원 - 6천만 원,실버,30,6,3,4,19060.39982383714,2268,16792.39982383714,1.126707412171119,1986,80,1.0438145255110218,0.946226305331217
708705783,이탈고객,31,여성,2,대학,미혼,4천만 원 - 6천만 원,실버,29,6,3,1,14970.636897252984,434,14536.636897252984,0.99881841574555,1464,87,2.594548628708241,0.0259099568035241
778949133,기존고객,46,여성,0,교육없음,기혼,4천만 원 - 6천만 원,플래티넘,27,4,3,3,19450.36667537641,2327,17123.366675376412,1.0341231269165916,3165,50,1.6697724633032829,0.6428201328413243
709017258,이탈고객,61,여성,3,알수없음,이혼,6천만 원 - 8천만 원,플래티넘,18,1,2,2,3007.043386621493,1646,1361.0433866214937,1.07692556609822,2511,67,2.176695448637587,0.2623921147058761
709161108,이탈고객,42,남성,5,알수없음,알 수 없음,8천만 원 - 1억 2천만 원,블루,22,3,2,4,6318.391850194359,2040,4278.391850194359,1.2516967394590286,3907,38,1.7240180351888803,0.7575101479097478
716842908,기존고객,44,여성,1,박사학위,기혼,4천만 원 - 6천만 원,블루,19,4,2,1,5811.622487032402,1162,4649.622487032402,0.8139651715668967,869,90,2.1088194948442114,0.3312231779014774
787513533,기존고객,40,남성,2,고등학교,이혼,4천만 원 - 6천만 원,실버,39,6,3,3,2368.2405107267477,666,1702.2405107267473,1.1945874595457373,1894,60,0.5884220374922512,0.428746440230267
717949983,기존고객,43,여성,1,대학원졸업,기혼,1억 2천만 원 이상,블루,31,3,2,3,19472.30536145766,1440,18032.30536145766,2.2210295682051413,1328,79,1.3754505663312129,0.7704167131947548
714089658,이탈고객,44,남성,4,대학졸업,알 수 없음,8천만 원 - 1억 2천만 원,실버,24,3,2,1,2139.5076462909838,1999,140.5076462909833,1.0910024995636445,2575,72,2.143279648255102,0.8978185784528946
718863258,이탈고객,64,여성,3,알수없음,기혼,알 수 없음,실버,31,2,2,3,17277.089175892263,347,16930.089175892263,0.9295960691317184,3396,28,1.3769514551132604,0.1825534412725461
717549408,기존고객,65,여성,0,대학원졸업,알 수 없음,8천만 원 - 1억 2천만 원,플래티넘,8,3,1,3,15595.067066959946,764,14831.067066959946,0.6692391554611519,682,36,2.439386550235734,0.2962924130619653
807600633,기존고객,51,여성,2,대학졸업,미혼,1억 2천만 원 이상,골드,7,6,4,1,8141.47466195773,933,7208.47466195773,1.749928715492596,875,62,2.9022112723291604,0.004324776520069
770293758,기존고객,51,남성,1,대학졸업,미혼,4천만 원 - 6천만 원,플래티넘,33,6,1,2,1357.3398899661806,182,1175.3398899661806,2.604956819680691,2329,54,0.5935286196388827,0.8565716028944406
765584208,기존고객,24,남성,3,알수없음,알 수 없음,4천만 원 미만,블루,7,3,2,1,1115.822194655521,2245,-1129.177805344479,0.6475416106593543,4490,20,2.638295388112617,0.947128250514606
811989858,기존고객,55,남성,1,대학졸업,기혼,알 수 없음,블루,27,6,3,2,4875.882973184542,1705,3170.8829731845417,1.8558150680953729,709,19,0.92266004374191,0.2794456775721794
721276383,기존고객,65,여성,3,고등학교,이혼,4천만 원 - 6천만 원,실버,12,6,2,3,10383.655020642069,1146,9237.655020642069,2.126547288556245,4627,95,2.7933427355364038,0.3845550706125
708585933,기존고객,61,남성,4,교육없음,기혼,4천만 원 미만,실버,9,6,2,3,9700.289585517876,380,9320.289585517876,1.9811541419471097,2591,29,2.8669818652461303,0.4289565051406513
713283933,이탈고객,68,여성,1,대학원졸업,이혼,알 수 없음,블루,54,1,3,3,12120.558954733622,824,11296.558954733622,2.694058008914628,1385,28,1.9229490115429984,0.4097518656668081
714915633,이탈고객,61,남성,4,대학원졸업,알 수 없음,4천만 원 - 6천만 원,골드,43,4,3,6,15667.22688355448,1538,14129.22688355448,2.6659889505214083,4206,97,1.697530303720282,0.3928753479199999
709236633,기존고객,58,남성,5,교육없음,이혼,8천만 원 - 1억 2천만 원,블루,44,3,1,3,8169.737682343909,1637,6532.737682343909,0.6432689813211483,4967,11,2.39624973827276,0.4758746215481688
827948133,기존고객,35,여성,5,고등학교,알 수 없음,알 수 없음,실버,25,4,2,4,4046.910214677031,191,3855.910214677031,1.4023599230592172,1494,49,2.7950537796526587,0.153783590337018
718946358,기존고객,52,남성,2,고등학교,이혼,8천만 원 - 1억 2천만 원,플래티넘,11,3,3,2,16200.929419740054,524,15676.929419740054,2.1770745762443817,2989,27,1.0811151801558072,0.0576800017659675
714400308,기존고객,68,여성,4,대학,알 수 없음,4천만 원 미만,골드,14,3,1,1,7321.122945293006,1093,6228.122945293006,2.881111638731328,3161,91,1.4561036045088136,0.7235265071768845
789670533,기존고객,40,여성,3,교육없음,이혼,6천만 원 - 8천만 원,플래티넘,57,5,1,2,6450.756058073664,2336,4114.756058073664,2.51171199113263,4015,11,1.543839987262201,0.8465660101967938
770942283,기존고객,28,여성,2,고등학교,이혼,6천만 원 - 8천만 원,플래티넘,36,4,3,2,15521.928730155472,104,15417.928730155472,0.9414732763345484,4562,56,2.6145531180368,0.8101927791651462
827074758,기존고객,25,남성,1,알수없음,이혼,4천만 원 - 6천만 원,플래티넘,31,4,1,4,18748.649323579742,1739,17009.649323579746,1.1980220943682487,4833,58,0.8422925525107303,0.6266264865013641
818326083,기존고객,64,남성,1,대학졸업,미혼,1억 2천만 원 이상,블루,41,5,1,2,18384.264358204386,2360,16024.264358204382,2.408984659059346,1854,32,2.0576104556404857,0.9688112372353256
712292133,이탈고객,54,남성,3,대학원졸업,알 수 없음,4천만 원 - 6천만 원,플래티넘,31,4,2,4,3611.406091286393,1676,1935.406091286393,1.6786871181816891,3319,56,1.3773532588445812,0.001543111953198
709449333,기존고객,58,남성,0,고등학교,기혼,4천만 원 미만,플래티넘,33,6,2,2,10560.004915916692,2354,8206.004915916692,1.8682561050553848,4898,88,2.7137853133858174,0.3195423121520387
788840283,기존고객,41,여성,0,박사학위,알 수 없음,4천만 원 미만,실버,10,5,2,3,2764.5353908352945,820,1944.5353908352945,2.0224495504392674,2426,98,1.3494771961309282,0.3100161111399336
716013858,기존고객,60,남성,1,알수없음,이혼,8천만 원 - 1억 2천만 원,플래티넘,56,3,1,4,19258.5432192216,35,19223.5432192216,0.7582287943143485,728,54,2.94486571206692,0.3496729472423513
712229283,이탈고객,24,여성,3,대학,알 수 없음,4천만 원 - 6천만 원,플래티넘,15,4,2,3,5089.3298316599485,1048,4041.329831659949,2.6399050835831352,3711,91,0.5390802725347419,0.7999896039442472
751422258,기존고객,61,여성,0,교육없음,기혼,1억 2천만 원 이상,실버,23,6,3,2,4751.161920549719,1872,2879.161920549719,2.657836098441818,4410,30,1.0988840567417002,0.3514965745362773
715691808,기존고객,42,남성,4,알수없음,기혼,4천만 원 - 6천만 원,골드,20,5,3,4,17888.82778712311,1060,16828.82778712311,1.6705986103209185,4649,56,1.643302283108493,0.5270835822005147
794273283,이탈고객,36,남성,1,대학졸업,이혼,4천만 원 - 6천만 원,골드,38,3,3,3,19389.160547317333,1042,18347.160547317333,2.0671130462516576,3139,41,1.1408114574604924,0.6139398533880376
788838033,이탈고객,31,남성,5,알수없음,기혼,4천만 원 - 6천만 원,실버,10,3,2,4,14255.012926609876,2082,12173.012926609876,2.149760300063725,1794,28,2.3434837778509934,0.8453832412299214
712778658,기존고객,42,남성,4,대학원졸업,이혼,6천만 원 - 8천만 원,블루,42,4,3,3,3299.095640285273,1441,1858.095640285273,0.9743064618247104,4725,27,2.536378672672719,0.6158615771389914
789580908,기존고객,35,여성,3,대학,알 수 없음,1억 2천만 원 이상,블루,45,3,2,2,10231.256600272804,1845,8386.256600272804,0.7814620711656984,2048,33,2.2437699863556166,0.3813064930030193
778965183,기존고객,22,남성,5,박사학위,미혼,4천만 원 - 6천만 원,골드,27,5,3,2,16515.496787170472,1541,14974.496787170472,0.5516823660093757,1016,56,2.925996208272351,0.6947421554060771
714462558,기존고객,49,여성,4,대학졸업,알 수 없음,6천만 원 - 8천만 원,골드,27,4,2,3,11877.066490456658,466,11411.066490456658,2.782204566944003,3988,39,1.6400950038400652,0.5155355786738632
789013833,이탈고객,41,남성,0,교육없음,미혼,4천만 원 - 6천만 원,플래티넘,27,5,2,1,3519.302239838358,198,3321.302239838358,1.3642832223617285,3555,94,2.9494244884421463,0.528402234237881
800869758,기존고객,28,여성,0,대학졸업,이혼,1억 2천만 원 이상,플래티넘,57,6,1,1,4265.867240561329,1591,2674.867240561329,0.7145773375275075,3509,30,0.8115265761247477,0.3351525367496392
807426033,기존고객,48,남성,5,알수없음,기혼,8천만 원 - 1억 2천만 원,블루,20,4,1,1,17418.691840861295,1234,16184.691840861296,1.6644999462449288,2480,57,2.6148616356325483,0.0016075182078012
720091083,기존고객,66,여성,2,고등학교,알 수 없음,6천만 원 - 8천만 원,블루,22,6,1,3,11013.554110062183,240,10773.554110062183,0.6890627833654379,724,75,0.5961032221444741,0.3558469476700842
711918033,이탈고객,56,남성,1,고등학교,기혼,4천만 원 미만,플래티넘,56,3,1,3,14410.898701567536,1193,13217.898701567536,0.7131268820173873,2750,54,1.8297914160709028,0.3027179293134708
709679658,기존고객,42,여성,5,대학졸업,기혼,4천만 원 미만,실버,50,4,3,3,8088.187998428231,1882,6206.187998428231,1.7222133642613129,3402,10,1.7111790321926532,0.1003390341906538
779296908,기존고객,32,여성,3,대학원졸업,알 수 없음,6천만 원 - 8천만 원,플래티넘,33,5,3,3,11117.22607545799,293,10824.22607545799,1.772091649291588,3481,31,2.6407490418306843,0.1986361979148109
720682308,기존고객,51,남성,1,박사학위,기혼,4천만 원 미만,실버,27,5,1,4,19564.959667366144,921,18643.959667366144,1.9503577133197765,635,65,2.251831100572452,0.9808900781288156
714084483,이탈고객,65,남성,4,대학졸업,알 수 없음,4천만 원 미만,블루,26,4,2,3,7264.357702394624,1762,5502.357702394624,2.1407787000215044,4375,49,1.6026413006166422,0.2798169528411066
719495958,이탈고객,66,여성,3,대학,기혼,4천만 원 미만,플래티넘,47,3,3,4,13820.982022657214,1338,12482.982022657214,2.170668425447798,1552,47,2.7391788850367504,0.5181580345499086
789775308,기존고객,67,남성,3,알수없음,이혼,1억 2천만 원 이상,실버,22,6,1,3,4277.6055867093655,467,3810.6055867093655,1.582491718878794,1874,28,2.7146734928963028,0.5493326162702572
714726858,이탈고객,42,남성,0,대학졸업,이혼,알 수 없음,실버,10,6,3,3,3313.0578199463325,2414,899.0578199463325,2.1088326463434406,3537,28,0.5618295833202381,0.5600300563927622
